trueC,trueW,estC,estW1,estW2,estW3,estW4,estW5
2.5,skewed2,3.35259,0.0293296,0.0883028,0.583547,0.115239,0.183581
2.5,skewed2,3.11092,0.0403994,0.0821843,0.370027,0.469076,0.038313
2.5,skewed2,3.22475,0.0669036,0.103149,0.378717,0.446211,0.00501937
2.5,skewed2,2.99151,0.0672227,0.163589,0.341846,0.423843,0.00349864
2.5,skewed2,1.74277,0.0695019,0.0116576,0.534878,0.151211,0.232752
2.5,skewed2,1.68437,0.155254,0.074131,0.380478,0.276497,0.11364
2.5,skewed2,1.68503,0.118895,0.0304841,0.432961,0.240033,0.177628
2.5,skewed2,3.55964,0.0538153,0.0331289,0.279706,0.328534,0.304816
2.5,skewed2,1.81257,0.114521,0.0116943,0.710567,0.0677186,0.0954992
2.5,skewed2,2.33067,0.0104489,0.223021,0.191385,0.385438,0.189707
2.5,skewed2,2.99522,0.00526657,0.010109,0.60909,0.222441,0.153093
2.5,skewed2,3.96394,0.0304085,0.142657,0.444862,0.126455,0.255618
2.5,skewed2,3.91338,0.0568039,0.0311109,0.307906,0.144746,0.459432
2.5,skewed2,1.55386,0.0864559,0.0901549,0.509621,0.155946,0.157822
2.5,skewed2,1.77995,0.0832552,0.0773875,0.503164,0.212429,0.123764
2.5,skewed2,3.3245,0.0483508,0.0703393,0.344013,0.421271,0.116026
2.5,skewed2,3.57043,0.0547978,0.0929297,0.529625,0.144575,0.178073
2.5,skewed2,2.73347,0.0384668,0.018159,0.43229,0.310898,0.200187
2.5,skewed2,2.19626,0.0221543,0.104202,0.453088,0.146386,0.27417
2.5,skewed2,4.00978,0.209661,0.110719,0.360331,0.135796,0.183493
2.5,skewed2,3.72332,0.0507322,0.0273621,0.540703,0.235925,0.145277
2.5,skewed2,2.83076,0.0581616,0.170815,0.486154,0.14391,0.140959
2.5,skewed2,2.9148,0.0337198,0.146098,0.623936,0.139197,0.0570486
2.5,skewed2,2.95004,0.104116,0.0902328,0.239803,0.157284,0.408564
2.5,skewed2,2.19607,0.0765565,0.121649,0.663982,0.0625918,0.0752207
2.5,skewed2,2.9394,0.0126759,0.10601,0.150811,0.179194,0.551309
2.5,skewed2,4.09326,0.0171741,0.0304598,0.580783,0.209337,0.162246
2.5,skewed2,4.29201,0.114842,0.120682,0.331157,0.242739,0.19058
2.5,skewed2,3.78254,0.0224061,0.0541652,0.360136,0.330668,0.232625
2.5,skewed2,2.42556,0.0683771,0.0902243,0.331025,0.393462,0.116911
2.5,skewed2,1.85192,0.0476213,0.262369,0.462654,0.167661,0.0596942
2.5,skewed2,1.86869,0.115961,0.156267,0.127551,0.558864,0.0413575
2.5,skewed2,0.564867,0.247581,0.0657031,0.205156,0.291971,0.189589
2.5,skewed2,1.47146,0.329015,0.0233631,0.0514799,0.244574,0.351568
2.5,skewed2,2.81085,0.0401521,0.0609445,0.0190298,0.179572,0.700302
2.5,skewed2,0.923064,0.262188,0.2509,0.00898418,0.161319,0.316609
2.5,skewed2,2.03702,0.0138799,0.0340958,0.239036,0.410655,0.302333
2.5,skewed2,2.1656,0.0371946,0.0370275,0.237086,0.448514,0.240177
2.5,skewed2,3.53933,0.0148093,0.0407456,0.436204,0.192671,0.315571
2.5,skewed2,3.65404,0.0653793,0.013518,0.403641,0.352092,0.16537
2.5,skewed2,1.91818,0.0531026,0.00440731,0.53516300000000006,0.0495723,0.357755
2.5,skewed2,2.21588,0.15462,0.0108784,0.287313,0.0732354,0.473953
2.5,skewed2,2.61377,0.0180428,0.175328,0.45729,0.332481,0.0168582
2.5,skewed2,1.54989,0.270191,0.0225413,0.409669,0.00194704,0.295652
2.5,skewed2,3.93956,9.92212e-4,0.0263484,0.458923,0.0430286,0.470708
2.5,skewed2,2.35531,8.98956e-4,0.112349,0.502111,0.276653,0.107987
2.5,skewed2,2.67534,0.00874358,0.118141,0.574572,0.208565,0.0899781
2.5,skewed2,4.33521,0.0664985,0.0103267,0.425784,0.204132,0.293259
2.5,skewed2,4.09267,0.052786,0.0174342,0.443676,0.246913,0.23919
2.5,skewed2,1.77925,0.0256244,0.111743,0.322471,0.502517,0.037645
2.5,skewed2,2.31722,0.00771507,0.0673605,0.400118,0.433253,0.091554
2.5,skewed2,2.3661,0.0633179,0.00708255,0.269638,0.657041,0.00292079
2.5,skewed2,3.09712,0.0217795,0.0602974,0.428699,0.0012605,0.487963
2.5,skewed2,1.66364,0.150276,0.0932242,0.293497,0.200707,0.262296
2.5,skewed2,4.21157,0.0101994,0.0563657,0.648385,0.195296,0.0897546
2.5,skewed2,4.19408,0.0279205,0.070796,0.459687,0.308239,0.133358
2.5,skewed2,2.75352,0.0164062,0.00741556,0.227358,0.35302,0.3958
2.5,skewed2,2.6503,0.142945,0.113144,0.545456,0.142334,0.0561209
2.5,skewed2,3.48338,0.0356159,0.078735,0.451602,0.144547,0.2895
2.5,skewed2,2.35889,0.133881,0.116202,0.43277,0.107791,0.209356
2.5,skewed2,2.70869,0.052275,0.100447,0.297753,0.328647,0.220878
2.5,skewed2,3.593,0.0116333,0.11353,0.263572,0.305783,0.305482
2.5,skewed2,3.04731,0.107128,0.0271837,0.637974,0.106301,0.121413
2.5,skewed2,1.70286,0.0530511,0.291085,0.108111,0.285912,0.261842
2.5,skewed2,1.473,0.112274,0.0352217,0.387703,0.0877041,0.377097
2.5,skewed2,1.53605,0.048183,0.0955214,0.347708,0.327255,0.181333
2.5,skewed2,3.90768,0.0232446,0.0153183,0.668424,0.119746,0.173267
2.5,skewed2,2.92681,0.180857,0.030328,0.491227,0.180809,0.11678
2.5,skewed2,2.48467,0.00356572,0.126281,0.663732,0.0426031,0.163818
2.5,skewed2,2.93497,0.0129288,0.0954687,0.348894,0.0544647,0.488244
2.5,skewed2,2.56551,0.0253126,0.0820499,0.465292,0.214938,0.212408
2.5,skewed2,3.17564,0.0160105,0.0288928,0.685581,0.217788,0.0517281
2.5,skewed2,2.91727,0.123833,0.0165933,0.299535,0.108411,0.451627
2.5,skewed2,3.11128,0.00248551,0.114066,0.383745,0.480769,0.0189344
2.5,skewed2,3.17484,0.00294766,0.0846814,0.531051,0.333145,0.0481748
2.5,skewed2,3.55163,0.00265929,0.103311,0.276664,0.243541,0.373825
2.5,skewed2,3.11524,0.00995357,0.0173754,0.70059,0.0356698,0.236411
2.5,skewed2,3.73292,0.0160872,0.0313085,0.602899,0.0219443,0.327761
2.5,skewed2,3.41243,0.08287,0.0690789,0.350311,0.470224,0.0275167
2.5,skewed2,4.09481,0.0619496,0.0805944,0.37834,0.295202,0.183914
2.5,skewed2,3.5955,0.0144052,0.0890864,0.46555,0.318254,0.112704
2.5,skewed2,3.40283,0.140187,0.103969,0.376431,0.138909,0.240505
2.5,skewed2,3.5553,0.0301433,0.126186,0.497403,0.184698,0.16157
2.5,skewed2,2.22563,0.0178384,0.0876034,0.640733,0.108778,0.145048
2.5,skewed2,2.73862,0.0142018,0.087344,0.588715,0.158387,0.151352
2.5,skewed2,3.82586,0.0741602,0.0887787,0.539311,0.214907,0.0828425
2.5,skewed2,2.51415,0.0342844,0.0571604,0.632077,0.12004,0.156438
2.5,skewed2,2.54676,0.0483208,0.0218481,0.610203,0.0739272,0.245701
2.5,skewed2,1.74783,0.109483,0.121795,0.212013,0.347212,0.209496
2.5,skewed2,2.049,0.0699204,0.152905,0.403112,0.109005,0.265058
2.5,skewed2,0.695971,0.0251469,0.0683124,0.494552,0.257499,0.15449
2.5,skewed2,0.882084,0.0356033,0.0732573,0.429875,0.312694,0.148571
2.5,skewed2,0.414618,0.028207,0.0738757,0.262849,0.462892,0.172176
2.5,skewed2,2.02345,0.193592,0.152531,0.35047,0.0663851,0.237021
2.5,skewed2,4.41749,0.0140309,0.0214452,0.48572,0.320741,0.158063
2.5,skewed2,3.32284,0.0406871,0.16321,0.368978,0.357901,0.0692248
2.5,skewed2,3.37021,0.0469303,0.0141613,0.489002,0.0489782,0.400928
2.5,skewed2,3.21353,0.0635485,0.0256731,0.242444,0.297352,0.370982
2.5,skewed2,2.47473,0.0336012,0.0169566,0.368017,0.219611,0.361814
2.5,skewed2,2.6530300000000002,0.0234286,0.170179,0.19636,0.286728,0.323304
2.5,skewed2,3.02612,0.0245848,0.11996,0.157806,0.181881,0.515769
2.5,skewed2,1.28141,0.0813748,0.147831,0.139707,0.391478,0.239609
2.5,skewed2,1.91086,0.0357136,0.191771,0.0913658,0.226681,0.454469
2.5,skewed2,0.936492,0.220288,0.00308764,0.0311126,0.244193,0.501318
2.5,skewed2,1.79659,0.0597462,0.0648742,0.174816,0.0755173,0.625046
2.5,skewed2,4.03797,0.0590767,0.0223619,0.672957,0.202772,0.0428321
2.5,skewed2,0.889285,0.194713,0.333761,0.177251,0.0300122,0.264263
2.5,skewed2,2.37955,0.0438139,0.189157,0.231671,0.0296928,0.505666
2.5,skewed2,3.54641,0.024048,0.0207664,0.649008,0.0596396,0.246538
2.5,skewed2,2.57294,0.18941,0.0615806,0.57286,0.137215,0.0389341
2.5,skewed2,2.17862,0.0725758,0.00446381,0.482258,0.160247,0.280455
2.5,skewed2,4.16238,0.0667132,0.0269002,0.594376,0.281169,0.0308416
2.5,skewed2,3.8049,0.0894611,0.241775,0.23448,0.417164,0.0171198
2.5,skewed2,2.34461,0.054875,0.00827867,0.503987,0.392875,0.0399844
2.5,skewed2,3.69074,0.0488044,0.247866,0.345018,0.0779316,0.28038
2.5,skewed2,3.69074,0.0488044,0.247866,0.345018,0.0779316,0.28038
2.5,skewed2,4.05794,0.0635467,0.10422,0.453392,0.0211362,0.357705
2.5,skewed2,1.81755,0.0220367,0.0918779,0.350396,0.110858,0.424831
2.5,skewed2,1.26715,0.291047,0.144696,0.186652,0.279348,0.0982571
2.5,skewed2,3.23765,0.00899775,0.0749595,0.383079,0.0764134,0.45655
2.5,skewed2,2.46631,0.00715484,0.100014,0.369597,0.129987,0.393247
2.5,skewed2,3.88281,0.0809409,0.00803523,0.40118,0.287866,0.221978
2.5,skewed2,3.12441,0.0582939,0.0108407,0.308534,0.452574,0.169757
2.5,skewed2,3.07784,0.0743393,0.053613,0.582012,0.10414,0.185896
2.5,skewed2,2.94875,0.0593498,0.0810884,0.631358,0.12822,0.0999839
2.5,skewed2,1.91171,0.0881322,0.133739,0.176542,0.303069,0.298518
2.5,skewed2,4.34855,0.0217342,0.0492262,0.702314,0.170142,0.056584
2.5,skewed2,3.72117,0.0973975,0.0488677,0.391538,0.205718,0.256478
2.5,skewed2,4.133,0.0412137,0.132791,0.3685,0.377079,0.0804166
2.5,skewed2,3.62725,0.020696,0.0251817,0.386725,0.389063,0.178335
2.5,skewed2,4.11168,0.0408834,0.131866,0.592603,0.0497063,0.184941
2.5,skewed2,3.13235,0.0766629,0.0377373,0.305285,0.53068,0.0496344
2.5,skewed2,3.118,0.0548722,0.132237,0.234256,0.502283,0.0763524
2.5,skewed2,1.89688,0.0126801,0.00403936,0.644092,0.0323,0.306889
2.5,skewed2,2.4039,0.0320105,0.0170546,0.306678,0.189203,0.455054
2.5,skewed2,1.22506,0.0290793,6.87401e-4,0.639237,0.201073,0.129923
2.5,skewed2,1.87164,0.0101769,0.00161841,0.305787,0.266791,0.415627
2.5,skewed2,3.31777,0.0733713,0.0113191,0.327285,0.503591,0.0844336
2.5,skewed2,3.13175,0.0370767,0.0506231,0.593862,0.0416871,0.276751
2.5,skewed2,3.82961,0.0933744,0.10263,0.205086,0.433524,0.165386
2.5,skewed2,3.72159,0.117466,0.0387332,0.381418,0.338991,0.123393
2.5,skewed2,3.46541,0.00345742,0.0209907,0.664985,0.0366249,0.273942
2.5,skewed2,3.04509,0.00599645,0.0972556,0.65291,0.207198,0.0366397
2.5,skewed2,0.970232,0.199865,0.0652858,0.126138,0.0523486,0.556362
2.5,skewed2,3.26194,0.0433629,0.15018,0.418881,0.0654311,0.322145
2.5,skewed2,3.08616,0.00771837,0.0268711,0.454402,0.453397,0.0576113
2.5,skewed2,3.76892,0.00447503,0.035707,0.559539,0.0787952,0.321483
2.5,skewed2,2.22271,0.174458,0.0245302,0.342104,0.357163,0.101745
2.5,skewed2,2.37817,0.0167664,0.00869199,0.211471,0.0488672,0.714203
2.5,skewed2,3.2088,0.0362288,0.132177,0.655191,0.159782,0.0166214
2.5,skewed2,3.13687,0.0773405,0.0392452,0.14914,0.0158556,0.718419
2.5,skewed2,1.32931,0.162894,0.302204,0.151777,0.315909,0.067216
2.5,skewed2,2.39242,0.0344328,0.0155653,0.461541,0.351505,0.136956
2.5,skewed2,4.37433,0.0891864,0.0315957,0.472906,0.187035,0.219277
2.5,skewed2,4.34619,0.0372694,0.0573301,0.598659,0.080898,0.225844
2.5,skewed2,1.50065,0.091695,0.257627,0.0819649,0.467263,0.10145
2.5,skewed2,2.81085,0.0159814,0.0313223,0.596867,0.253313,0.102517
2.5,skewed2,3.38112,0.0392452,0.0752393,0.707644,0.118896,0.0589753
2.5,skewed2,3.04833,0.0572256,0.0306676,0.384218,0.408327,0.119562
2.5,skewed2,4.07278,0.0392959,0.131846,0.321853,0.215935,0.29107
2.5,skewed2,1.57492,0.0229508,0.0873858,0.301752,0.283609,0.304303
2.5,skewed2,0.884358,0.0268089,0.209219,0.494612,0.161647,0.107714
2.5,skewed2,3.76937,0.129894,0.0545452,0.317441,0.473853,0.0242672
2.5,skewed2,1.72447,0.0126725,0.311768,0.232141,0.0813321,0.362087
2.5,skewed2,3.80057,0.115856,0.0555533,0.463992,0.327844,0.0367542
2.5,skewed2,3.45754,0.00902966,0.10354,0.323931,0.0999921,0.463508
2.5,skewed2,1.41783,0.0447522,0.202071,0.533653,0.178463,0.0410602
2.5,skewed2,3.6341,0.0919005,0.0281689,0.625936,0.0386336,0.215361
2.5,skewed2,3.64102,0.0540848,0.0130115,0.51871,0.0438187,0.370375
2.5,skewed2,2.54687,0.0506627,0.13033,0.441834,0.268748,0.108425
2.5,skewed2,3.32557,0.0407125,0.055856,0.388839,0.155188,0.359404
2.5,skewed2,3.21525,0.00288661,0.053512,0.325603,0.451566,0.166432
2.5,skewed2,4.32097,0.0547891,0.0652843,0.672329,0.157732,0.0498656
2.5,skewed2,4.10757,0.0307852,0.0793493,0.256568,0.429909,0.203388
2.5,skewed2,3.95093,0.0294492,0.0878057,0.56137,0.203192,0.118184
2.5,skewed2,3.62771,0.0557192,0.0707271,0.519758,0.177414,0.176382
2.5,skewed2,3.33057,0.032492,0.0919913,0.22976,0.279319,0.366438
2.5,skewed2,2.80402,0.0843973,0.164601,0.282333,0.280898,0.18777
2.5,skewed2,2.33993,0.0648296,0.0790366,0.494723,0.142463,0.218948
2.5,skewed2,3.3567,0.00260649,0.0748404,0.368941,0.132649,0.420963
2.5,skewed2,3.01468,0.0075294,0.100601,0.324757,0.31382,0.253292
2.5,skewed2,4.55109,0.0887578,0.0427539,0.613914,0.187401,0.0671727
2.5,skewed2,4.00098,0.0581174,0.111195,0.370482,0.33341,0.126796
2.5,skewed2,1.72839,0.111803,0.155147,0.368161,0.0793771,0.285511
2.5,skewed2,1.99013,0.0241484,0.105641,0.0434432,0.202596,0.624172
2.5,skewed2,2.94793,0.0712526,0.12232,0.55409,0.177095,0.0752417
2.5,skewed2,2.82061,0.0511838,0.0920356,0.243402,0.0970553,0.516324
2.5,skewed2,1.46606,0.19363,0.109943,0.552722,0.0982577,0.0454473
2.5,skewed2,4.10304,0.0240444,0.129406,0.285744,0.16697,0.393835
2.5,skewed2,2.29686,0.102726,0.041866,0.739384,0.10606,0.00996402
2.5,skewed2,1.59607,0.0838971,0.0512689,0.721089,0.136539,0.00720562
2.5,skewed2,2.65129,0.0208707,0.191356,0.358032,0.0300773,0.399664
2.5,skewed2,2.1555,0.0162132,0.0769195,0.701231,0.00192682,0.203709
2.5,skewed2,1.54246,0.118266,0.198512,0.357719,0.0381061,0.287396
2.5,skewed2,4.34601,0.0169195,0.0300271,0.477367,0.396814,0.0788724
2.5,skewed2,4.34601,0.0169195,0.0300271,0.477367,0.396814,0.0788724
2.5,skewed2,1.73931,0.152938,0.0176491,0.374637,0.160224,0.294551
2.5,skewed2,2.19372,0.105143,0.0146209,0.288606,0.16547,0.42616
2.5,skewed2,2.58136,0.0580356,0.116836,0.511545,0.272192,0.0413905
2.5,skewed2,2.52168,0.0118656,0.220719,0.532995,0.011432,0.222989
2.5,skewed2,0.762276,0.271629,0.00392143,0.0906687,0.625423,0.00835801
2.5,skewed2,1.35234,0.0774461,0.429819,0.164835,0.323523,0.00437735
2.5,skewed2,1.87005,0.12976,0.0183878,0.68723,0.16444,1.81757e-4
2.5,skewed2,1.14044,0.101362,0.544796,0.0613729,0.287302,0.00516724
2.5,skewed2,1.32306,0.16601,0.06286,0.327217,0.421754,0.0221586
2.5,skewed2,1.27453,0.344632,0.0420046,0.498767,0.100988,0.0136076
2.5,skewed2,3.46178,0.00583379,0.128342,0.258485,0.389655,0.217684
2.5,skewed2,3.46178,0.00583379,0.128342,0.258485,0.389655,0.217684
2.5,skewed2,3.71848,0.00341503,0.0645066,0.41922,0.45149,0.061368
2.5,skewed2,3.39624,0.00297603,0.0488453,0.624343,0.033784,0.290052
2.5,skewed2,3.01373,0.00172173,0.0468605,0.375631,0.491026,0.0847605
2.5,skewed2,3.4785,8.86702e-5,0.0232013,0.261302,0.190122,0.525285
2.5,skewed2,3.90711,1.44511e-5,0.0450434,0.579354,0.172112,0.203476
2.5,skewed2,3.84041,8.20305e-6,0.106593,0.418876,0.340951,0.133572
2.5,skewed2,3.0986,0.00554167,0.0718858,0.408808,0.217674,0.296091
2.5,skewed2,3.40852,0.00529307,0.162072,0.427164,0.0308154,0.374656
2.5,skewed2,3.37942,0.00502275,0.0700764,0.604844,0.0691001,0.250956
2.5,skewed2,3.65245,8.63653e-4,0.060621,0.857069,0.0232431,0.0582033
2.5,skewed2,4.3482,0.0192175,0.0885743,0.064513,0.316394,0.511302
2.5,skewed2,4.46142,0.0335435,0.0384624,0.0765022,0.131185,0.720307
2.5,skewed2,4.17018,0.0530249,0.0224765,0.198949,0.237352,0.488198
2.5,skewed2,3.24568,0.00685513,0.0951934,0.771052,0.08966,0.0372394
2.5,skewed2,3.09022,0.124562,0.0156464,0.496692,0.107107,0.255992
2.5,skewed2,3.12473,0.0609591,0.0296709,0.643381,0.106287,0.159702
2.5,skewed2,3.5635,0.0690334,0.177996,0.296795,0.0560421,0.400133
2.5,skewed2,1.78625,0.0312373,0.0489706,0.505451,0.00177564,0.412565
2.5,skewed2,3.69728,0.0981208,0.0310805,0.509547,0.0044235,0.356828
2.5,skewed2,3.81501,0.0632164,0.0497094,0.455438,0.00777232,0.423864
2.5,skewed2,3.53294,0.0408217,0.0656957,0.417697,0.0399597,0.435825
2.5,skewed2,3.09641,0.0378164,0.0297994,0.44003,0.0942377,0.398117
2.5,skewed2,1.68147,0.140039,0.115465,0.326768,0.296727,0.121001
2.5,skewed2,2.169,0.0612451,0.163828,0.221298,0.374456,0.179173
2.5,skewed2,2.07249,0.0517639,0.188521,0.145904,0.370312,0.2435
2.5,skewed2,3.8701,0.0330572,0.0736184,0.457203,0.176747,0.259374
2.5,skewed2,2.95771,0.0253787,0.111153,0.501136,0.159049,0.203283
2.5,skewed2,3.2252,0.015457,0.103957,0.638251,0.182726,0.0596099
2.5,skewed2,3.79813,0.119333,0.106053,0.551086,0.054591,0.168937
2.5,skewed2,3.39027,0.059698,0.0422188,0.664769,0.0779441,0.15537
2.5,skewed2,3.11473,0.0799567,0.174407,0.55979,0.111787,0.0740593
2.5,skewed2,3.56198,0.0292093,0.0420939,0.387253,0.175488,0.365955
2.5,skewed2,3.92002,0.00610323,0.102971,0.703464,0.123053,0.0644087
2.5,skewed2,3.42873,0.00373752,0.179383,0.689945,0.0748463,0.0520889
2.5,skewed2,3.87786,0.00240808,0.219015,0.682793,0.0633069,0.0324768
2.5,skewed2,3.63046,0.00513093,0.0087573,0.198355,0.63977,0.147988
2.5,skewed2,4.11095,0.0158804,0.0311483,0.328857,0.450704,0.17341
2.5,skewed2,2.9592,0.0876982,0.138985,0.176419,0.242114,0.354784
2.5,skewed2,3.5332,0.0293675,0.0325985,0.615884,0.146877,0.175273
2.5,skewed2,2.3423,0.0183736,0.0430793,0.28342,0.359781,0.295346
2.5,skewed2,0.536581,0.273405,0.346688,0.224254,0.11056,0.0450927
2.5,skewed2,3.97728,8.42671e-4,0.0753586,0.436638,0.115321,0.37184
2.5,skewed2,1.04532,0.200779,0.156705,0.376234,0.0320704,0.234211
2.5,skewed2,3.67934,0.0211178,0.0700452,0.114208,0.623387,0.171242
2.5,skewed2,3.39025,0.0301674,0.109507,0.0791852,0.304954,0.476187
2.5,skewed2,2.60166,0.094769,0.0432764,0.728356,0.0206121,0.112987
2.5,skewed2,4.15228,0.0155344,0.0538823,0.447481,0.116915,0.366187
2.5,skewed2,3.25807,0.0445278,0.0881109,0.435953,0.268812,0.162597
2.5,skewed2,3.60424,0.0269151,0.146205,0.669806,0.11658,0.0404944
2.5,skewed2,3.68399,0.0724015,0.0116868,0.318562,0.349532,0.247818
2.5,skewed2,3.88107,0.0654364,0.013678,0.561065,0.315071,0.0447492
2.5,skewed2,2.51332,0.0311011,0.263758,0.0145317,0.535042,0.155567
2.5,skewed2,2.95945,0.02169,0.236338,0.027064,0.494364,0.220543
2.5,skewed2,1.673,0.0819054,0.0336995,0.8318,0.0189723,0.033623
2.5,skewed2,1.32255,0.151357,0.411759,0.0223438,0.152573,0.261967
2.5,skewed2,0.856754,0.0492657,0.0618191,0.199752,0.574501,0.114662
2.5,skewed2,3.10628,0.169945,0.112518,0.499049,0.182516,0.0359717
2.5,skewed2,3.89544,0.00682741,0.0406204,0.279017,0.114735,0.5588
2.5,skewed2,2.85333,0.109701,0.191794,0.308694,0.370038,0.0197728
2.5,skewed2,2.34489,0.0361902,0.00251432,0.527297,0.388573,0.0454248
2.5,skewed2,1.83808,0.180952,0.0251604,0.281969,0.176563,0.335356
2.5,skewed2,2.92173,0.0206916,0.00878611,0.20493,0.220653,0.54494
2.5,skewed2,3.30858,0.13578,0.00759129,0.343508,0.373096,0.140025
2.5,skewed2,2.79414,0.0264596,0.0403448,0.587988,0.114397,0.23081
2.5,skewed2,2.89836,0.0345462,0.114166,0.378893,0.2135,0.258894
2.5,skewed2,2.34823,0.0280381,0.0193123,0.366508,0.158337,0.427804
2.5,skewed2,3.62866,0.0956664,0.0870353,0.46109,0.163342,0.192866
2.5,skewed2,2.91015,0.0191983,0.0841011,0.468273,0.181387,0.247041
2.5,skewed2,3.14276,0.0150466,0.124327,0.413774,0.270295,0.176557
2.5,skewed2,2.57466,0.0858203,0.0703198,0.667568,0.105005,0.0712864
2.5,skewed2,1.82226,0.038617,0.140378,0.0838077,0.298327,0.43887
2.5,skewed2,1.6310500000000001,0.209676,0.0848391,0.031385,0.126555,0.547545
2.5,skewed2,2.66706,0.0158806,0.133639,0.624572,0.204635,0.0212741
2.5,skewed2,3.70282,0.126698,0.0447897,0.234537,0.467952,0.126023
2.5,skewed2,2.77639,0.00998849,0.151916,0.660345,0.0138735,0.163877
2.5,skewed2,3.12129,0.105243,0.0267846,0.361327,0.506014,6.31622e-4
2.5,skewed2,2.03931,0.0355662,0.120405,0.508726,0.326388,0.00891512
2.5,skewed2,3.6657,0.0924337,0.0365711,0.395201,0.249864,0.22593
2.5,skewed2,3.346,0.0676422,0.038527,0.364528,0.114974,0.414329
2.5,skewed2,3.09669,0.0418015,0.0337268,0.195672,0.567997,0.160803
2.5,skewed2,1.73085,0.0270951,0.255337,0.497476,0.0501668,0.169925
2.5,skewed2,1.29603,0.275434,0.0783645,0.220508,0.084072,0.341621
2.5,skewed2,2.29224,0.0354113,0.176656,0.274613,0.0976072,0.415712
2.5,skewed2,4.00652,0.00859838,0.0353409,0.585251,0.23625,0.13456
2.5,skewed2,2.45206,0.0494579,0.177114,0.255364,0.232901,0.285164
2.5,skewed2,1.84663,0.0893413,0.156402,0.370569,0.125716,0.257972
2.5,skewed2,3.39867,0.0491512,0.0677964,0.396444,0.34164,0.144968
2.5,skewed2,2.20101,0.0270911,0.10559,0.435081,0.139281,0.292957
2.5,skewed2,1.97232,0.158536,0.0516677,0.196575,0.426967,0.16625499999999999
2.5,skewed2,2.63612,0.0263593,0.0816414,0.548744,0.121195,0.22206
2.5,skewed2,3.66537,0.00908389,0.0443371,0.423917,0.223977,0.298686
2.5,skewed2,3.1428,0.00342565,0.0361648,0.643367,0.139923,0.177119
2.5,skewed2,4.08835,0.146623,0.111516,0.478006,0.172715,0.0911396
2.5,skewed2,4.08835,0.146623,0.111516,0.478006,0.172715,0.0911396
2.5,skewed2,2.67687,0.00511377,0.0703703,0.229533,0.443486,0.251497
2.5,skewed2,3.84727,0.0157564,0.098371,0.663183,0.0847021,0.137987
2.5,skewed2,0.543553,0.391673,0.0885109,0.171545,0.133281,0.21499
2.5,skewed2,1.37468,0.0845636,0.190792,0.274806,0.235017,0.214822
2.5,skewed2,3.2168,0.0825181,0.0787482,0.236005,0.38071,0.222018
2.5,skewed2,2.1948,0.0100484,0.0459947,0.706088,0.052378,0.185491
2.5,skewed2,2.23768,0.00426317,0.158686,0.435847,0.101834,0.29937
2.5,skewed2,2.82941,0.169965,0.0473632,0.480372,0.274524,0.0277758
2.5,skewed2,2.48099,0.0641595,0.0822271,0.586381,0.234033,0.0331997
2.5,skewed2,4.08443,0.0146272,0.0928839,0.428778,0.0998116,0.363899
2.5,skewed2,0.78333,0.229186,0.108886,0.272659,0.307597,0.0816707
2.5,skewed2,1.3333,0.0412871,0.11651,0.381484,0.344236,0.116482
2.5,skewed2,1.22398,0.0926678,0.0568962,0.43487,0.0864321,0.329134
2.5,skewed2,2.5813,0.0201491,0.0214416,0.379947,0.140295,0.438167
2.5,skewed2,4.14973,0.0017003,0.118114,0.516239,0.290535,0.073412
2.5,skewed2,3.68351,0.00213236,0.0603429,0.557691,0.258739,0.121095
2.5,skewed2,4.17166,0.00153373,0.0739908,0.56921600000000006,0.120638,0.234621
2.5,skewed2,2.89668,0.00168451,0.0728079,0.463896,0.382257,0.079354
2.5,skewed2,1.77603,0.00189123,0.0413285,0.729959,0.110299,0.116522
2.5,skewed2,4.00883,0.00861355,0.0484014,0.112601,0.168924,0.66146
2.5,skewed2,2.18546,0.181732,0.0312233,0.714624,0.0593145,0.0131061
2.5,skewed2,1.66375,0.0234148,0.0280559,0.0507631,0.298397,0.599369
2.5,skewed2,3.51124,0.0998747,0.0357503,0.808543,0.0298099,0.026022
2.5,skewed2,2.45018,0.121579,0.0133947,0.729093,0.11938,0.0165533
2.5,skewed2,3.01369,0.0235187,0.113424,0.159758,0.595429,0.107869
2.5,skewed2,4.37793,0.0547146,0.00835054,0.451615,0.141468,0.343852
2.5,skewed2,3.12057,0.0121671,0.00377565,0.639987,0.145912,0.198158
2.5,skewed2,3.74174,0.0165822,0.0963156,0.305027,0.163742,0.418333
2.5,skewed2,3.53449,0.0226698,0.0924296,0.20443,0.156994,0.523477
2.5,skewed2,1.14472,0.259935,0.0708183,0.467522,0.15041,0.0513147
2.5,skewed2,1.73348,0.146753,0.195791,0.547169,0.0982411,0.0120454
2.5,skewed2,1.08545,0.0834454,0.149742,0.0413028,0.439645,0.285865
2.5,skewed2,2.03268,0.0640626,0.129292,0.0260663,0.169093,0.611486
2.5,skewed2,1.62067,0.103921,0.160215,0.685172,0.0399866,0.0107058
2.5,skewed2,1.72718,0.0947914,0.146995,0.210517,0.515534,0.0321617
2.5,skewed2,3.34613,0.0204864,0.0622763,0.709515,0.13545,0.0722718
2.5,skewed2,3.05193,0.145336,0.0997455,0.184349,0.249665,0.320905
2.5,skewed2,2.87923,0.0119031,0.148714,0.177345,0.140597,0.521441
2.5,skewed2,3.43406,0.00242745,0.0504868,0.282487,0.0788433,0.585756
