trial,sim_response,danger_col,correct,performance,c,w,agent,feat_1,feat_2,feat_3,feat_4,feat_5
70,1,0,0,0.45714285714285713,1,equal,3,1,0,0,1,0
71,1,0,0,0.4507042253521127,1,equal,3,1,0,0,0,1
72,0,0,1,0.4583333333333333,1,equal,3,1,0,0,1,1
73,0,0,1,0.4657534246575342,1,equal,3,1,0,1,0,1
74,0,0,1,0.47297297297297297,1,equal,3,0,1,1,0,1
75,1,0,0,0.4666666666666667,1,equal,3,0,1,0,0,0
76,0,0,1,0.47368421052631576,1,equal,3,1,0,1,1,0
77,0,0,1,0.4805194805194805,1,equal,3,0,0,0,1,1
78,0,1,0,0.47435897435897434,1,equal,3,1,1,0,0,1
79,0,0,1,0.4810126582278481,1,equal,3,1,0,1,0,0
80,1,1,1,0.4875,1,equal,3,1,1,0,1,0
81,1,1,1,0.49382716049382713,1,equal,3,1,1,1,1,1
82,1,1,1,0.5,1,equal,3,1,1,0,0,1
83,0,0,1,0.5060240963855421,1,equal,3,0,0,1,1,0
84,0,0,1,0.5119047619047619,1,equal,3,0,0,0,0,1
85,1,0,0,0.5058823529411764,1,equal,3,1,0,0,1,0
86,1,1,1,0.5116279069767442,1,equal,3,1,1,0,0,0
87,0,0,1,0.5172413793103449,1,equal,3,0,0,1,1,1
88,1,0,0,0.5113636363636364,1,equal,3,0,1,1,0,0
89,0,0,1,0.5168539325842697,1,equal,3,0,1,0,0,0
90,1,1,1,0.5222222222222223,1,equal,3,1,1,0,1,0
91,1,0,0,0.5164835164835165,1,equal,3,0,0,1,1,1
92,1,0,0,0.5108695652173914,1,equal,3,0,0,0,1,0
93,1,1,1,0.5161290322580645,1,equal,3,1,1,1,1,1
94,1,1,1,0.5212765957446809,1,equal,3,1,1,0,0,0
95,1,1,1,0.5263157894736842,1,equal,3,1,1,0,0,0
96,0,1,0,0.5208333333333334,1,equal,3,1,1,1,0,1
1,1,1,1,1,1,skewed1,3,1,1,0,1,0
2,1,0,0,0.5,1,skewed1,3,0,1,0,1,1
3,1,0,0,0.3333333333333333,1,skewed1,3,1,0,0,0,1
4,1,0,0,0.25,1,skewed1,3,0,0,1,0,0
5,1,1,1,0.4,1,skewed1,3,1,1,1,0,1
6,0,0,1,0.5,1,skewed1,3,1,0,1,0,1
7,1,0,0,0.42857142857142855,1,skewed1,3,0,1,1,0,0
8,0,1,0,0.375,1,skewed1,3,1,1,0,1,1
9,0,0,1,0.4444444444444444,1,skewed1,3,0,1,0,1,0
10,0,0,1,0.5,1,skewed1,3,1,0,0,1,0
11,0,0,1,0.5454545454545454,1,skewed1,3,1,0,1,0,0
12,1,0,0,0.5,1,skewed1,3,0,0,1,1,1
13,1,0,0,0.46153846153846156,1,skewed1,3,0,0,1,0,1
14,0,0,1,0.5,1,skewed1,3,0,1,0,1,0
15,1,0,0,0.4666666666666667,1,skewed1,3,0,1,1,0,1
16,0,0,1,0.5,1,skewed1,3,1,0,0,1,0
17,1,1,1,0.5294117647058824,1,skewed1,3,1,1,1,1,1
18,0,1,0,0.5,1,skewed1,3,1,1,0,1,1
19,1,1,1,0.5263157894736842,1,skewed1,3,1,1,0,0,1
20,0,0,1,0.55,1,skewed1,3,0,0,1,1,0
21,1,1,1,0.5714285714285714,1,skewed1,3,1,1,1,1,1
22,1,0,0,0.5454545454545454,1,skewed1,3,0,0,1,1,0
23,1,0,0,0.5217391304347826,1,skewed1,3,0,1,1,0,0
24,0,0,1,0.5416666666666666,1,skewed1,3,0,1,1,0,1
25,0,0,1,0.56,1,skewed1,3,0,0,0,1,1
26,1,1,1,0.5769230769230769,1,skewed1,3,1,1,1,0,1
27,1,0,0,0.5555555555555556,1,skewed1,3,0,1,0,0,1
28,1,0,0,0.5357142857142857,1,skewed1,3,0,0,0,1,0
29,1,1,1,0.5517241379310345,1,skewed1,3,1,1,0,0,0
30,1,0,0,0.5333333333333333,1,skewed1,3,0,0,0,1,0
31,1,0,0,0.5161290322580645,1,skewed1,3,0,1,0,0,1
32,0,0,1,0.53125,1,skewed1,3,1,0,0,1,0
33,1,0,0,0.5151515151515151,1,skewed1,3,1,0,1,1,0
34,0,0,1,0.5294117647058824,1,skewed1,3,1,0,1,1,0
35,0,0,1,0.5428571428571428,1,skewed1,3,0,0,0,1,1
36,1,1,1,0.5555555555555556,1,skewed1,3,1,1,0,0,1
37,0,1,0,0.5405405405405406,1,skewed1,3,1,1,0,1,0
38,0,1,0,0.5263157894736842,1,skewed1,3,1,1,0,0,0
39,1,0,0,0.5128205128205128,1,skewed1,3,0,1,1,1,1
40,1,0,0,0.5,1,skewed1,3,0,0,1,0,0
41,0,1,0,0.4878048780487805,1,skewed1,3,1,1,1,1,0
42,1,0,0,0.47619047619047616,1,skewed1,3,0,1,1,0,0
43,1,1,1,0.4883720930232558,1,skewed1,3,1,1,0,0,0
44,0,0,1,0.5,1,skewed1,3,0,0,1,1,1
45,0,0,1,0.5111111111111111,1,skewed1,3,0,1,1,1,0
46,1,0,0,0.5,1,skewed1,3,0,0,0,0,0
47,1,0,0,0.48936170212765956,1,skewed1,3,0,0,0,0,1
48,1,1,1,0.5,1,skewed1,3,1,1,1,0,0
49,0,0,1,0.5102040816326531,1,skewed1,3,1,0,1,1,0
50,1,0,0,0.5,1,skewed1,3,0,0,1,0,0
51,0,1,0,0.49019607843137253,1,skewed1,3,1,1,1,0,0
52,0,0,1,0.5,1,skewed1,3,1,0,0,0,1
53,1,0,0,0.49056603773584906,1,skewed1,3,0,0,1,1,0
54,0,0,1,0.5,1,skewed1,3,1,0,1,1,1
55,1,0,0,0.4909090909090909,1,skewed1,3,0,0,1,0,1
56,0,0,1,0.5,1,skewed1,3,0,0,0,1,0
57,0,0,1,0.5087719298245614,1,skewed1,3,0,0,0,0,0
58,1,0,0,0.5,1,skewed1,3,0,0,0,0,0
59,1,0,0,0.4915254237288136,1,skewed1,3,1,0,1,0,1
60,1,0,0,0.48333333333333334,1,skewed1,3,0,1,0,0,0
61,1,0,0,0.47540983606557374,1,skewed1,3,0,1,1,1,0
62,0,0,1,0.4838709677419355,1,skewed1,3,0,1,1,1,1
63,1,0,0,0.47619047619047616,1,skewed1,3,0,1,0,1,0
64,1,0,0,0.46875,1,skewed1,3,0,1,0,1,1
65,0,0,1,0.47692307692307695,1,skewed1,3,1,0,1,0,1
66,0,0,1,0.48484848484848486,1,skewed1,3,1,0,0,1,1
67,1,0,0,0.47761194029850745,1,skewed1,3,0,0,0,0,1
68,1,1,1,0.4852941176470588,1,skewed1,3,1,1,0,1,1
69,0,1,0,0.4782608695652174,1,skewed1,3,1,1,1,1,1
70,1,0,0,0.4714285714285714,1,skewed1,3,1,0,0,1,1
71,0,0,1,0.4788732394366197,1,skewed1,3,0,0,0,1,1
72,1,0,0,0.4722222222222222,1,skewed1,3,1,0,0,0,0
73,0,0,1,0.4794520547945205,1,skewed1,3,1,0,1,1,1
74,0,0,1,0.4864864864864865,1,skewed1,3,0,0,1,0,1
75,1,0,0,0.48,1,skewed1,3,1,0,0,0,0
76,1,0,0,0.47368421052631576,1,skewed1,3,1,0,0,0,1
77,1,1,1,0.4805194805194805,1,skewed1,3,1,1,1,0,1
78,0,0,1,0.48717948717948717,1,skewed1,3,0,1,0,0,1
79,0,0,1,0.4936708860759494,1,skewed1,3,0,0,0,0,1
80,1,0,0,0.4875,1,skewed1,3,0,0,1,1,1
81,1,0,0,0.48148148148148145,1,skewed1,3,1,0,0,0,0
82,1,1,1,0.4878048780487805,1,skewed1,3,1,1,1,1,0
83,1,0,0,0.4819277108433735,1,skewed1,3,1,0,1,1,1
84,1,0,0,0.47619047619047616,1,skewed1,3,1,0,0,1,1
85,0,1,0,0.47058823529411764,1,skewed1,3,1,1,0,1,0
86,1,0,0,0.46511627906976744,1,skewed1,3,0,1,1,0,1
87,1,0,0,0.45977011494252873,1,skewed1,3,1,0,1,0,0
88,1,1,1,0.4659090909090909,1,skewed1,3,1,1,1,1,0
89,1,0,0,0.4606741573033708,1,skewed1,3,0,1,1,1,1
90,1,1,1,0.4666666666666667,1,skewed1,3,1,1,0,0,1
91,1,1,1,0.4725274725274725,1,skewed1,3,1,1,1,0,0
92,1,0,0,0.4673913043478261,1,skewed1,3,0,1,0,0,0
93,0,0,1,0.4731182795698925,1,skewed1,3,0,1,1,1,0
94,1,0,0,0.46808510638297873,1,skewed1,3,1,0,1,0,0
95,0,0,1,0.47368421052631576,1,skewed1,3,0,1,0,0,0
96,0,0,1,0.4791666666666667,1,skewed1,3,0,1,0,1,1
1,1,0,0,0,1,skewed2,3,0,0,0,0,1
2,1,0,0,0,1,skewed2,3,0,1,0,1,0
3,1,0,0,0,1,skewed2,3,0,1,1,0,0
4,0,0,1,0.25,1,skewed2,3,0,0,1,1,0
5,0,0,1,0.4,1,skewed2,3,0,1,1,0,1
6,1,0,0,0.3333333333333333,1,skewed2,3,0,0,0,1,1
7,1,0,0,0.2857142857142857,1,skewed2,3,0,0,0,1,1
8,1,0,0,0.25,1,skewed2,3,1,0,0,1,0
9,1,0,0,0.2222222222222222,1,skewed2,3,1,0,0,0,0
10,1,0,0,0.2,1,skewed2,3,1,0,1,1,1
11,1,0,0,0.18181818181818182,1,skewed2,3,1,0,0,0,1
12,1,0,0,0.16666666666666666,1,skewed2,3,1,0,1,0,0
13,1,1,1,0.23076923076923078,1,skewed2,3,1,1,1,1,0
14,0,0,1,0.2857142857142857,1,skewed2,3,1,0,1,0,1
15,1,0,0,0.26666666666666666,1,skewed2,3,0,1,1,1,1
16,1,0,0,0.25,1,skewed2,3,1,0,0,1,0
17,1,1,1,0.29411764705882354,1,skewed2,3,1,1,1,1,1
18,0,1,0,0.2777777777777778,1,skewed2,3,1,1,1,1,0
19,1,0,0,0.2631578947368421,1,skewed2,3,0,1,0,1,0
20,1,0,0,0.25,1,skewed2,3,0,0,1,1,1
21,1,1,1,0.2857142857142857,1,skewed2,3,1,1,1,0,1
22,0,0,1,0.3181818181818182,1,skewed2,3,0,1,1,1,0
23,1,0,0,0.30434782608695654,1,skewed2,3,0,0,0,1,0
24,1,1,1,0.3333333333333333,1,skewed2,3,1,1,1,0,1
25,1,0,0,0.32,1,skewed2,3,0,1,0,1,1
26,1,1,1,0.34615384615384615,1,skewed2,3,1,1,0,0,0
27,0,0,1,0.37037037037037035,1,skewed2,3,1,0,0,1,1
28,0,0,1,0.39285714285714285,1,skewed2,3,1,0,0,0,1
29,0,1,0,0.3793103448275862,1,skewed2,3,1,1,0,0,1
30,1,0,0,0.36666666666666664,1,skewed2,3,0,1,0,1,1
31,1,1,1,0.3870967741935484,1,skewed2,3,1,1,1,0,0
32,0,0,1,0.40625,1,skewed2,3,1,0,1,0,1
33,1,0,0,0.3939393939393939,1,skewed2,3,0,1,1,0,0
34,1,0,0,0.38235294117647056,1,skewed2,3,1,0,0,1,0
35,1,0,0,0.37142857142857144,1,skewed2,3,1,0,1,0,0
36,1,0,0,0.3611111111111111,1,skewed2,3,1,0,1,1,0
37,0,1,0,0.35135135135135137,1,skewed2,3,1,1,0,1,1
38,0,1,0,0.34210526315789475,1,skewed2,3,1,1,0,1,0
39,1,0,0,0.3333333333333333,1,skewed2,3,0,1,1,0,1
40,1,0,0,0.325,1,skewed2,3,0,1,1,1,1
41,0,0,1,0.34146341463414637,1,skewed2,3,0,0,1,1,0
42,1,0,0,0.3333333333333333,1,skewed2,3,0,1,0,0,1
43,1,1,1,0.3488372093023256,1,skewed2,3,1,1,1,1,0
44,1,0,0,0.3409090909090909,1,skewed2,3,0,1,0,0,0
45,0,1,0,0.3333333333333333,1,skewed2,3,1,1,1,0,0
46,1,0,0,0.32608695652173914,1,skewed2,3,1,0,0,0,0
47,1,0,0,0.3191489361702128,1,skewed2,3,0,1,1,1,0
48,0,0,1,0.3333333333333333,1,skewed2,3,1,0,0,0,0
49,1,1,1,0.3469387755102041,1,skewed2,3,1,1,0,0,1
50,0,0,1,0.36,1,skewed2,3,0,0,1,0,1
51,0,0,1,0.37254901960784315,1,skewed2,3,1,0,0,0,1
52,1,0,0,0.36538461538461536,1,skewed2,3,0,0,1,0,0
53,1,0,0,0.3584905660377358,1,skewed2,3,0,0,0,1,0
54,0,0,1,0.37037037037037035,1,skewed2,3,0,1,1,0,0
55,0,0,1,0.38181818181818183,1,skewed2,3,0,1,0,0,1
56,0,0,1,0.39285714285714285,1,skewed2,3,0,0,1,0,0
57,0,0,1,0.40350877192982454,1,skewed2,3,0,0,1,1,1
58,1,0,0,0.39655172413793105,1,skewed2,3,0,1,0,1,1
59,0,1,0,0.3898305084745763,1,skewed2,3,1,1,0,0,0
60,0,1,0,0.38333333333333336,1,skewed2,3,1,1,1,0,1
61,0,0,1,0.39344262295081966,1,skewed2,3,0,1,0,1,0
62,1,1,1,0.4032258064516129,1,skewed2,3,1,1,0,0,0
63,0,1,0,0.3968253968253968,1,skewed2,3,1,1,1,0,0
64,1,0,0,0.390625,1,skewed2,3,1,0,1,1,0
65,0,0,1,0.4,1,skewed2,3,1,0,1,1,1
66,1,0,0,0.3939393939393939,1,skewed2,3,0,0,1,0,0
67,1,0,0,0.3880597014925373,1,skewed2,3,1,0,0,1,1
68,1,0,0,0.38235294117647056,1,skewed2,3,0,1,0,0,0
69,0,0,1,0.391304347826087,1,skewed2,3,1,0,0,1,1
70,1,1,1,0.4,1,skewed2,3,1,1,0,0,1
71,0,0,1,0.4084507042253521,1,skewed2,3,0,0,0,0,0
72,1,1,1,0.4166666666666667,1,skewed2,3,1,1,0,1,0
73,1,0,0,0.410958904109589,1,skewed2,3,0,0,0,0,0
74,1,0,0,0.40540540540540543,1,skewed2,3,1,0,1,1,0
75,1,0,0,0.4,1,skewed2,3,0,0,1,0,1
76,1,0,0,0.39473684210526316,1,skewed2,3,1,0,1,0,1
77,1,1,1,0.4025974025974026,1,skewed2,3,1,1,0,1,1
78,0,1,0,0.3974358974358974,1,skewed2,3,1,1,1,1,1
79,1,0,0,0.3924050632911392,1,skewed2,3,1,0,1,1,1
80,1,0,0,0.3875,1,skewed2,3,0,0,0,0,1
81,0,0,1,0.3950617283950617,1,skewed2,3,0,1,1,0,1
82,1,1,1,0.4024390243902439,1,skewed2,3,1,1,0,1,1
83,1,1,1,0.40963855421686746,1,skewed2,3,1,1,0,1,0
84,0,1,0,0.40476190476190477,1,skewed2,3,1,1,1,1,1
85,1,0,0,0.4,1,skewed2,3,0,1,0,0,1
86,1,0,0,0.3953488372093023,1,skewed2,3,0,0,0,1,1
87,1,0,0,0.39080459770114945,1,skewed2,3,0,0,1,1,1
88,0,0,1,0.3977272727272727,1,skewed2,3,1,0,1,0,0
89,1,0,0,0.39325842696629215,1,skewed2,3,0,0,0,0,1
90,1,0,0,0.3888888888888889,1,skewed2,3,0,0,1,1,0
91,1,0,0,0.38461538461538464,1,skewed2,3,0,1,1,1,0
92,0,0,1,0.391304347826087,1,skewed2,3,0,1,0,0,0
93,1,0,0,0.3870967741935484,1,skewed2,3,0,1,1,1,1
94,0,0,1,0.39361702127659576,1,skewed2,3,0,0,0,1,0
95,0,0,1,0.4,1,skewed2,3,0,0,1,0,1
96,0,0,1,0.40625,1,skewed2,3,0,0,0,0,0
1,1,1,1,1,1.5,equal,3,1,1,0,0,0
2,1,0,0,0.5,1.5,equal,3,0,0,0,0,0
3,1,0,0,0.3333333333333333,1.5,equal,3,1,0,0,0,1
4,1,0,0,0.25,1.5,equal,3,1,0,0,0,0
5,0,0,1,0.4,1.5,equal,3,1,0,0,0,1
6,1,1,1,0.5,1.5,equal,3,1,1,1,1,1
7,1,1,1,0.5714285714285714,1.5,equal,3,1,1,1,0,0
8,0,0,1,0.625,1.5,equal,3,0,0,0,0,0
9,1,0,0,0.5555555555555556,1.5,equal,3,1,0,1,1,0
10,1,0,0,0.5,1.5,equal,3,0,1,1,0,0
11,0,1,0,0.45454545454545453,1.5,equal,3,1,1,0,0,1
12,0,0,1,0.5,1.5,equal,3,1,0,1,0,1
13,0,0,1,0.5384615384615384,1.5,equal,3,1,0,1,1,0
14,0,0,1,0.5714285714285714,1.5,equal,3,0,0,0,0,0
15,1,0,0,0.5333333333333333,1.5,equal,3,0,0,1,0,1
16,1,0,0,0.5,1.5,equal,3,0,0,0,0,1
17,0,0,1,0.5294117647058824,1.5,equal,3,0,1,0,0,0
18,0,1,0,0.5,1.5,equal,3,1,1,1,0,1
19,1,0,0,0.47368421052631576,1.5,equal,3,0,1,1,1,0
20,1,1,1,0.5,1.5,equal,3,1,1,0,1,0
21,1,0,0,0.47619047619047616,1.5,equal,3,0,0,1,1,0
22,1,0,0,0.45454545454545453,1.5,equal,3,0,1,0,1,1
23,1,0,0,0.43478260869565216,1.5,equal,3,0,1,1,0,0
24,0,0,1,0.4583333333333333,1.5,equal,3,1,0,0,0,0
25,1,1,1,0.48,1.5,equal,3,1,1,1,0,0
26,0,0,1,0.5,1.5,equal,3,1,0,0,1,1
27,1,0,0,0.48148148148148145,1.5,equal,3,0,1,1,1,0
28,0,0,1,0.5,1.5,equal,3,0,0,0,1,0
29,0,1,0,0.4827586206896552,1.5,equal,3,1,1,1,1,1
30,0,0,1,0.5,1.5,equal,3,1,0,0,1,0
31,1,0,0,0.4838709677419355,1.5,equal,3,0,0,0,1,1
32,0,0,1,0.5,1.5,equal,3,0,1,0,0,1
33,0,0,1,0.5151515151515151,1.5,equal,3,0,0,1,1,1
34,1,1,1,0.5294117647058824,1.5,equal,3,1,1,0,1,0
35,1,0,0,0.5142857142857142,1.5,equal,3,0,1,0,1,1
36,0,0,1,0.5277777777777778,1.5,equal,3,0,1,0,1,1
37,0,0,1,0.5405405405405406,1.5,equal,3,1,0,0,1,1
38,0,1,0,0.5263157894736842,1.5,equal,3,1,1,0,0,1
39,1,1,1,0.5384615384615384,1.5,equal,3,1,1,0,1,1
40,0,1,0,0.525,1.5,equal,3,1,1,0,1,1
41,1,0,0,0.5121951219512195,1.5,equal,3,0,1,0,0,0
42,0,0,1,0.5238095238095238,1.5,equal,3,0,0,0,0,1
43,0,1,0,0.5116279069767442,1.5,equal,3,1,1,1,0,1
44,1,1,1,0.5227272727272727,1.5,equal,3,1,1,0,0,0
45,1,0,0,0.5111111111111111,1.5,equal,3,0,1,0,0,1
46,0,0,1,0.5217391304347826,1.5,equal,3,1,0,1,1,1
47,1,0,0,0.5106382978723404,1.5,equal,3,0,1,1,0,1
48,1,0,0,0.5,1.5,equal,3,1,0,1,0,1
49,1,0,0,0.4897959183673469,1.5,equal,3,0,1,1,0,1
50,1,0,0,0.48,1.5,equal,3,1,0,0,1,0
51,0,0,1,0.49019607843137253,1.5,equal,3,0,1,1,1,1
52,1,0,0,0.4807692307692308,1.5,equal,3,1,0,1,0,0
53,0,0,1,0.49056603773584906,1.5,equal,3,1,0,1,0,0
54,1,0,0,0.48148148148148145,1.5,equal,3,0,1,0,0,0
55,1,1,1,0.4909090909090909,1.5,equal,3,1,1,1,0,1
56,0,1,0,0.48214285714285715,1.5,equal,3,1,1,1,1,0
57,1,0,0,0.47368421052631576,1.5,equal,3,1,0,1,0,1
58,0,0,1,0.4827586206896552,1.5,equal,3,1,0,1,1,1
59,0,0,1,0.4915254237288136,1.5,equal,3,0,0,1,0,0
60,1,0,0,0.48333333333333334,1.5,equal,3,1,0,1,1,0
61,1,0,0,0.47540983606557374,1.5,equal,3,0,0,0,1,0
62,1,1,1,0.4838709677419355,1.5,equal,3,1,1,1,1,1
63,1,0,0,0.47619047619047616,1.5,equal,3,0,0,0,1,1
64,1,1,1,0.484375,1.5,equal,3,1,1,0,0,1
65,1,0,0,0.47692307692307695,1.5,equal,3,1,0,0,0,0
66,0,0,1,0.48484848484848486,1.5,equal,3,0,0,1,0,1
67,1,0,0,0.47761194029850745,1.5,equal,3,0,0,1,1,0
68,1,0,0,0.47058823529411764,1.5,equal,3,1,0,0,1,1
69,1,0,0,0.463768115942029,1.5,equal,3,0,0,0,1,0
70,1,1,1,0.4714285714285714,1.5,equal,3,1,1,1,0,0
71,0,0,1,0.4788732394366197,1.5,equal,3,0,0,1,1,0
72,0,1,0,0.4722222222222222,1.5,equal,3,1,1,1,1,0
73,1,0,0,0.4657534246575342,1.5,equal,3,0,1,1,1,1
74,1,1,1,0.47297297297297297,1.5,equal,3,1,1,0,1,0
75,0,0,1,0.48,1.5,equal,3,0,1,0,1,0
76,0,0,1,0.4868421052631579,1.5,equal,3,0,1,1,0,1
77,1,0,0,0.4805194805194805,1.5,equal,3,0,0,0,0,1
78,1,1,1,0.48717948717948717,1.5,equal,3,1,1,0,1,1
79,0,0,1,0.4936708860759494,1.5,equal,3,0,0,1,0,0
80,0,0,1,0.5,1.5,equal,3,0,0,1,1,1
81,0,0,1,0.5061728395061729,1.5,equal,3,0,0,1,0,0
82,0,1,0,0.5,1.5,equal,3,1,1,0,0,0
83,1,0,0,0.4939759036144578,1.5,equal,3,0,1,1,1,0
84,0,0,1,0.5,1.5,equal,3,0,1,0,1,0
85,0,0,1,0.5058823529411764,1.5,equal,3,0,1,0,1,0
86,1,0,0,0.5,1.5,equal,3,0,1,1,1,1
87,1,0,0,0.4942528735632184,1.5,equal,3,1,0,1,0,0
88,1,0,0,0.48863636363636365,1.5,equal,3,1,0,1,1,1
89,1,1,1,0.4943820224719101,1.5,equal,3,1,1,1,1,0
90,1,0,0,0.4888888888888889,1.5,equal,3,0,1,1,0,0
91,1,0,0,0.4835164835164835,1.5,equal,3,0,0,0,1,1
92,1,0,0,0.4782608695652174,1.5,equal,3,0,0,1,0,1
93,0,0,1,0.4838709677419355,1.5,equal,3,0,0,1,1,1
94,0,0,1,0.48936170212765956,1.5,equal,3,0,1,0,0,1
95,1,0,0,0.4842105263157895,1.5,equal,3,1,0,0,1,0
96,1,0,0,0.4791666666666667,1.5,equal,3,1,0,0,0,1
1,0,0,1,1,1.5,skewed1,3,0,1,1,1,0
2,0,0,1,1,1.5,skewed1,3,0,1,1,0,0
3,0,0,1,1,1.5,skewed1,3,1,0,0,1,1
4,0,0,1,1,1.5,skewed1,3,1,0,1,1,1
5,1,0,0,0.8,1.5,skewed1,3,0,1,1,0,0
6,1,0,0,0.6666666666666666,1.5,skewed1,3,0,1,0,0,0
7,1,1,1,0.7142857142857143,1.5,skewed1,3,1,1,0,0,1
8,1,0,0,0.625,1.5,skewed1,3,0,0,0,1,0
9,1,1,1,0.6666666666666666,1.5,skewed1,3,1,1,0,0,1
10,0,1,0,0.6,1.5,skewed1,3,1,1,0,1,1
11,0,0,1,0.6363636363636364,1.5,skewed1,3,1,0,0,0,0
12,1,0,0,0.5833333333333334,1.5,skewed1,3,1,0,1,0,1
13,1,0,0,0.5384615384615384,1.5,skewed1,3,1,0,1,0,0
14,1,0,0,0.5,1.5,skewed1,3,0,0,1,1,0
15,1,0,0,0.4666666666666667,1.5,skewed1,3,1,0,0,1,0
16,0,0,1,0.5,1.5,skewed1,3,1,0,0,1,1
17,1,1,1,0.5294117647058824,1.5,skewed1,3,1,1,1,1,1
18,0,0,1,0.5555555555555556,1.5,skewed1,3,0,0,0,0,0
19,1,0,0,0.5263157894736842,1.5,skewed1,3,0,1,0,0,1
20,1,1,1,0.55,1.5,skewed1,3,1,1,0,0,0
21,1,0,0,0.5238095238095238,1.5,skewed1,3,0,0,0,1,1
22,1,0,0,0.5,1.5,skewed1,3,0,0,0,1,1
23,1,1,1,0.5217391304347826,1.5,skewed1,3,1,1,1,1,0
24,1,1,1,0.5416666666666666,1.5,skewed1,3,1,1,0,1,1
25,1,0,0,0.52,1.5,skewed1,3,0,1,0,1,1
26,1,0,0,0.5,1.5,skewed1,3,1,0,1,1,0
27,1,1,1,0.5185185185185185,1.5,skewed1,3,1,1,1,0,1
28,0,0,1,0.5357142857142857,1.5,skewed1,3,1,0,1,0,0
29,1,0,0,0.5172413793103449,1.5,skewed1,3,1,0,1,1,0
30,1,0,0,0.5,1.5,skewed1,3,0,1,0,0,1
31,1,0,0,0.4838709677419355,1.5,skewed1,3,1,0,0,1,0
32,0,0,1,0.5,1.5,skewed1,3,0,0,1,1,1
33,0,0,1,0.5151515151515151,1.5,skewed1,3,0,0,1,0,1
34,0,0,1,0.5294117647058824,1.5,skewed1,3,1,0,1,1,1
35,0,0,1,0.5428571428571428,1.5,skewed1,3,0,0,1,1,1
36,0,0,1,0.5555555555555556,1.5,skewed1,3,1,0,0,1,0
37,0,0,1,0.5675675675675675,1.5,skewed1,3,0,0,1,0,1
38,0,0,1,0.5789473684210527,1.5,skewed1,3,0,1,1,0,0
39,1,0,0,0.5641025641025641,1.5,skewed1,3,0,1,0,1,0
40,0,0,1,0.575,1.5,skewed1,3,0,0,1,0,0
41,0,0,1,0.5853658536585366,1.5,skewed1,3,1,0,0,0,0
42,0,0,1,0.5952380952380952,1.5,skewed1,3,0,1,1,0,1
43,1,0,0,0.5813953488372093,1.5,skewed1,3,1,0,1,1,1
44,0,0,1,0.5909090909090909,1.5,skewed1,3,0,1,1,0,1
45,0,1,0,0.5777777777777777,1.5,skewed1,3,1,1,1,1,1
46,1,1,1,0.5869565217391305,1.5,skewed1,3,1,1,1,1,0
47,1,1,1,0.5957446808510638,1.5,skewed1,3,1,1,1,1,0
48,1,0,0,0.5833333333333334,1.5,skewed1,3,0,1,0,0,0
49,0,0,1,0.5918367346938775,1.5,skewed1,3,1,0,0,1,1
50,1,0,0,0.58,1.5,skewed1,3,0,1,1,1,1
51,1,1,1,0.5882352941176471,1.5,skewed1,3,1,1,0,1,0
52,0,0,1,0.5961538461538461,1.5,skewed1,3,0,1,1,1,0
53,0,1,0,0.5849056603773585,1.5,skewed1,3,1,1,1,0,0
54,0,1,0,0.5740740740740741,1.5,skewed1,3,1,1,0,1,1
55,1,0,0,0.5636363636363636,1.5,skewed1,3,0,0,0,0,0
56,0,0,1,0.5714285714285714,1.5,skewed1,3,0,0,1,1,0
57,1,0,0,0.5614035087719298,1.5,skewed1,3,0,1,0,1,0
58,0,0,1,0.5689655172413793,1.5,skewed1,3,0,1,0,1,1
59,1,0,0,0.559322033898305,1.5,skewed1,3,1,0,0,0,1
60,1,1,1,0.5666666666666667,1.5,skewed1,3,1,1,1,0,1
61,1,0,0,0.5573770491803278,1.5,skewed1,3,0,1,1,1,0
62,1,0,0,0.5483870967741935,1.5,skewed1,3,0,1,1,1,1
63,0,1,0,0.5396825396825397,1.5,skewed1,3,1,1,0,0,0
64,0,0,1,0.546875,1.5,skewed1,3,0,1,0,1,1
65,0,0,1,0.5538461538461539,1.5,skewed1,3,0,0,1,0,1
66,1,1,1,0.5606060606060606,1.5,skewed1,3,1,1,0,1,0
67,1,0,0,0.5522388059701493,1.5,skewed1,3,1,0,0,0,1
68,0,0,1,0.5588235294117647,1.5,skewed1,3,0,0,0,0,0
69,0,0,1,0.5652173913043478,1.5,skewed1,3,0,0,0,0,1
70,0,0,1,0.5714285714285714,1.5,skewed1,3,1,0,1,0,1
71,0,0,1,0.5774647887323944,1.5,skewed1,3,0,0,1,0,0
72,0,0,1,0.5833333333333334,1.5,skewed1,3,0,0,0,1,0
73,1,1,1,0.589041095890411,1.5,skewed1,3,1,1,0,0,0
74,0,0,1,0.5945945945945946,1.5,skewed1,3,0,1,0,1,0
75,0,1,0,0.5866666666666667,1.5,skewed1,3,1,1,1,0,1
76,1,1,1,0.5921052631578947,1.5,skewed1,3,1,1,1,0,0
77,0,0,1,0.5974025974025974,1.5,skewed1,3,1,0,0,0,0
78,0,0,1,0.6025641025641025,1.5,skewed1,3,0,0,0,1,0
79,0,0,1,0.6075949367088608,1.5,skewed1,3,0,1,0,0,1
80,1,0,0,0.6,1.5,skewed1,3,0,0,0,0,1
81,0,0,1,0.6049382716049383,1.5,skewed1,3,0,0,0,0,1
82,1,0,0,0.5975609756097561,1.5,skewed1,3,0,0,1,1,1
